student_id,age,gender,grade_level,study_hours_per_day,uses_ai,ai_usage_time_minutes,ai_tools_used,ai_usage_purpose,ai_dependency_score,ai_generated_content_percentage,ai_prompts_per_week,ai_ethics_score,last_exam_score,assignment_scores_avg,attendance_percentage,concept_understanding_score,study_consistency_index,improvement_rate,sleep_hours,social_media_hours,tutoring_hours,class_participation_score,final_score,passed,performance_category
3998,22,Male,3rd Year,4.6,1,27,ChatGPT+Gemini,Homework,10,41,10,3,87,55.8,70.6,8,1.5,-0.6,7.2,2.1,4.2,6,72.0,1,Medium
3999,22,Female,1st Year,4.8,1,127,Claude,Coding,5,84,82,10,49,96.2,49.9,8,3.8,-14.0,7.5,0.1,2.1,1,66.7,1,Medium
4000,22,Female,11th,5.1,0,18,Gemini,None,4,85,95,8,71,84.0,78.3,1,9.7,-7.6,4.2,0.6,3.1,7,57.0,1,Medium
4001,19,Male,12th,2.2,0,131,Gemini,Doubt Solving,8,91,87,3,73,60.0,97.9,3,6.1,33.3,6.1,0.7,3.5,4,48.7,1,Low
4002,19,Female,3rd Year,4.2,1,12,ChatGPT,Coding,3,37,69,2,71,70.7,84.1,5,4.8,1.7,8.7,2.5,2.8,7,71.6,1,Medium
4003,18,Female,3rd Year,2.2,1,10,Copilot,Doubt Solving,8,69,81,7,61,62.9,99.1,6,3.9,31.5,7.9,0.2,3.9,7,56.4,1,Medium
4004,22,Female,3rd Year,4.6,1,1,Copilot,Doubt Solving,3,88,104,3,46,56.9,82.7,3,2.3,28.8,7.9,2.9,2.5,1,43.7,1,Low
4005,23,Male,10th,3.0,1,139,Copilot,Exam Prep,6,61,47,8,22,39.3,84.5,7,2.7,-1.7,8.5,0.4,2.1,8,29.7,0,Low
4006,21,Female,11th,3.8,0,125,Gemini,Homework,4,3,12,4,35,41.7,71.9,6,8.0,8.7,5.0,5.5,3.8,3,38.2,0,Low
4007,20,Male,2nd Year,2.8,1,164,ChatGPT,Notes,8,33,118,6,96,50.2,96.9,6,3.2,7.2,8.9,6.0,1.0,2,68.7,1,Medium
4008,20,Other,2nd Year,1.4,0,55,Gemini,None,7,25,25,8,90,55.6,61.6,2,3.0,33.8,6.2,2.3,4.7,6,60.1,1,Medium
4009,19,Male,2nd Year,1.5,1,87,None,Homework,5,53,7,4,94,47.6,85.8,10,3.9,16.9,8.2,4.7,1.5,8,66.9,1,Medium
4010,18,Male,12th,0.9,1,51,ChatGPT+Gemini,Coding,3,26,25,5,61,70.4,40.1,6,7.8,6.2,5.5,5.4,0.2,5,56.9,1,Medium
4011,17,Female,1st Year,3.9,1,124,Copilot,None,5,38,112,3,94,71.9,88.5,10,4.8,11.2,7.3,5.1,2.7,1,86.3,1,High
4012,16,Male,1st Year,5.2,1,131,ChatGPT+Gemini,None,4,84,13,4,75,33.2,57.7,5,1.3,30.5,4.3,3.3,1.5,5,50.4,1,Medium
4013,16,Female,1st Year,0.6,1,104,None,Exam Prep,8,20,117,10,52,75.5,45.0,3,5.6,-1.5,8.8,2.7,0.8,7,58.4,1,Medium
4014,19,Female,12th,0.9,1,131,Claude,Doubt Solving,5,53,40,8,48,62.7,83.4,1,3.5,5.0,4.6,1.9,3.9,1,38.8,0,Low
4015,17,Female,2nd Year,3.0,0,176,ChatGPT+Gemini,Homework,10,55,5,7,81,68.3,71.3,9,5.1,-12.2,7.5,0.5,3.0,3,67.6,1,Medium
4016,19,Other,3rd Year,4.6,1,51,ChatGPT+Gemini,Doubt Solving,10,92,15,6,85,92.5,57.2,8,8.9,14.1,4.0,5.8,3.0,7,71.4,1,Medium
4017,16,Male,1st Year,1.4,0,33,ChatGPT+Gemini,Doubt Solving,5,97,98,5,27,42.8,85.2,6,2.8,38.2,6.6,0.4,2.6,2,27.2,0,Low
4018,17,Female,3rd Year,2.0,1,21,Gemini,Exam Prep,2,62,33,9,62,58.3,65.5,7,4.0,0.7,5.6,1.1,3.2,8,56.1,1,Medium
4019,22,Male,3rd Year,1.8,1,140,ChatGPT+Gemini,None,9,90,39,4,66,64.0,79.0,2,9.5,36.4,5.2,3.0,4.6,6,49.2,1,Low
4020,18,Male,12th,2.7,1,62,None,None,6,41,90,3,31,71.4,99.9,6,8.0,28.3,7.6,0.5,1.7,5,45.5,1,Low
4021,20,Female,12th,1.7,1,14,Copilot,Homework,1,25,99,6,59,77.4,40.2,5,3.5,27.5,6.2,4.2,3.2,5,63.1,1,Medium
4022,23,Male,11th,2.4,1,167,ChatGPT,Exam Prep,3,68,11,2,24,39.0,90.9,10,2.0,24.6,5.6,0.1,3.9,10,39.6,0,Low
4023,15,Female,1st Year,4.5,1,37,Claude,Doubt Solving,4,19,0,9,75,82.4,73.5,1,9.4,25.6,6.2,5.1,1.0,9,56.9,1,Medium
4024,18,Female,2nd Year,3.9,0,104,Copilot,Homework,10,71,119,6,76,45.5,62.3,2,2.3,0.2,5.6,5.5,3.7,9,44.7,1,Low
4025,22,Female,10th,0.9,1,54,ChatGPT,None,10,81,28,3,96,96.6,97.1,9,4.3,29.9,6.1,4.1,1.9,5,88.6,1,High
4026,24,Other,12th,4.0,1,171,Copilot,Doubt Solving,2,52,80,2,20,37.4,96.3,7,4.0,38.4,4.8,3.8,4.2,4,34.3,0,Low
4027,16,Male,3rd Year,3.1,0,116,ChatGPT+Gemini,Doubt Solving,10,68,81,9,52,99.1,43.6,5,2.0,-13.7,8.6,3.5,1.5,4,62.9,1,Medium
4028,22,Female,11th,5.6,1,119,Claude,Homework,4,67,48,10,79,95.0,81.8,9,1.9,-12.4,6.1,0.4,3.5,8,86.3,1,High
4029,24,Female,10th,2.1,1,65,Copilot,Notes,2,4,119,3,92,92.2,76.2,7,3.5,-19.3,6.3,2.0,2.6,5,94.4,1,High
4030,19,Female,12th,4.5,1,65,Claude,Exam Prep,6,15,15,6,53,32.1,80.7,7,4.3,22.1,7.6,3.8,3.7,7,36.7,0,Low
4031,17,Male,11th,4.5,1,170,Gemini,Coding,10,8,98,9,91,44.1,96.9,5,9.7,-15.6,4.6,1.3,4.1,5,67.7,1,Medium
4032,20,Female,3rd Year,1.7,0,71,Gemini,None,9,24,8,3,52,69.7,99.4,5,5.8,11.3,5.0,0.0,0.6,5,48.9,1,Low
4033,21,Male,1st Year,5.5,1,165,ChatGPT+Gemini,Doubt Solving,1,56,58,9,75,80.5,54.7,3,9.2,21.3,4.8,3.2,1.3,3,61.8,1,Medium
4034,19,Male,11th,3.2,0,156,ChatGPT+Gemini,None,5,37,107,2,95,81.4,57.6,4,2.2,15.7,6.4,2.1,1.3,9,66.7,1,Medium
4035,18,Female,12th,4.2,1,74,Gemini,Exam Prep,9,7,38,4,40,33.2,84.1,6,3.1,16.4,6.9,1.4,0.2,4,34.8,0,Low
4036,19,Female,1st Year,1.3,1,133,Copilot,Exam Prep,7,64,37,10,87,78.2,82.1,6,2.5,37.7,7.6,4.8,4.8,7,66.0,1,Medium
4037,18,Female,3rd Year,1.9,0,8,ChatGPT,Homework,6,30,106,3,23,64.7,48.7,7,4.4,-1.9,8.7,4.2,2.8,8,41.6,1,Low
4038,21,Female,2nd Year,3.7,1,149,ChatGPT,Homework,7,32,5,7,68,52.0,96.9,6,9.3,17.2,4.4,3.9,1.1,9,47.7,1,Low
4039,14,Female,11th,2.3,0,173,Gemini,Homework,9,54,89,4,30,78.3,88.4,6,3.6,17.6,7.4,5.8,2.8,5,45.7,1,Low
4040,24,Male,10th,3.2,0,88,ChatGPT,Exam Prep,3,68,80,4,24,47.5,59.9,5,6.4,-3.4,7.8,3.9,4.1,7,31.4,0,Low
4041,20,Male,3rd Year,2.6,1,30,Copilot,Homework,8,81,87,1,79,75.2,74.8,6,9.2,-1.8,7.3,4.4,0.8,7,70.2,1,Medium
4042,23,Male,1st Year,4.0,1,20,ChatGPT,Coding,1,35,73,10,49,72.9,83.4,3,5.5,24.4,8.3,1.5,3.2,4,45.3,1,Low
4043,23,Female,3rd Year,3.2,0,37,None,Exam Prep,10,83,95,3,85,71.4,92.9,8,5.7,-1.1,6.6,4.6,0.7,1,71.1,1,Medium
4044,24,Male,1st Year,0.5,0,51,ChatGPT,Homework,6,23,58,5,35,67.3,99.4,6,6.0,-6.1,8.1,3.3,4.3,7,35.8,0,Low
4045,15,Male,3rd Year,4.1,0,146,None,Doubt Solving,9,60,2,5,95,49.1,82.4,3,3.5,39.0,4.3,3.4,1.2,1,61.3,1,Medium
4046,22,Female,2nd Year,2.8,0,137,Gemini,Exam Prep,1,82,18,4,31,44.1,75.1,8,4.8,-14.4,7.2,0.8,3.0,10,44.7,1,Low
4047,14,Male,11th,2.4,1,173,Claude,Notes,5,27,98,7,45,56.8,97.4,1,8.6,-1.2,8.7,4.4,0.1,8,40.1,1,Low
4048,24,Male,10th,1.0,1,75,Claude,Notes,8,59,26,10,87,98.0,71.0,1,4.6,30.4,6.3,4.0,0.0,6,63.5,1,Medium
4049,23,Female,2nd Year,1.7,0,82,Copilot,Exam Prep,10,93,24,10,46,85.1,53.7,5,4.8,-7.8,4.6,0.9,3.4,6,57.8,1,Medium
4050,19,Male,11th,1.7,1,78,Claude,Exam Prep,6,78,84,4,72,56.9,45.7,4,2.0,-4.6,5.8,1.1,0.3,2,57.6,1,Medium
4051,22,Male,10th,5.6,0,37,ChatGPT+Gemini,Notes,6,72,65,7,67,77.9,49.5,7,5.2,-10.3,8.3,5.2,1.1,9,69.7,1,Medium
4052,14,Male,3rd Year,2.9,1,61,Gemini,Doubt Solving,3,38,83,6,56,49.7,75.5,2,1.7,15.1,4.6,3.7,4.7,4,45.7,1,Low
4053,17,Female,10th,0.7,0,71,None,Doubt Solving,8,30,22,6,64,45.0,80.3,2,3.4,-19.8,6.6,0.9,3.2,4,35.2,0,Low
4054,17,Female,12th,1.3,1,173,None,Doubt Solving,1,0,62,5,94,70.8,86.4,6,9.8,32.5,8.3,1.3,1.3,9,79.0,1,High
4055,22,Male,10th,0.9,1,162,Claude,Coding,4,12,57,8,22,47.9,58.2,2,9.1,2.5,7.9,2.8,3.4,3,28.4,0,Low
4056,24,Female,11th,3.7,1,101,ChatGPT,None,8,99,96,9,25,68.3,62.2,5,6.6,10.1,6.6,5.4,5.0,3,40.4,1,Low
4057,18,Male,2nd Year,1.5,1,170,Claude,None,6,65,49,9,97,35.6,87.8,8,7.4,-5.1,7.1,3.0,2.2,1,64.9,1,Medium
4058,18,Female,2nd Year,3.2,0,127,Gemini,Coding,9,41,7,6,25,88.4,48.7,9,3.1,-17.5,5.4,1.1,2.5,8,50.3,1,Medium
4059,19,Male,12th,2.5,1,157,ChatGPT,Doubt Solving,1,36,119,5,96,56.7,91.7,2,2.3,37.7,8.7,5.1,2.7,6,57.8,1,Medium
4060,14,Female,11th,4.9,0,72,ChatGPT,Notes,2,56,50,1,48,31.1,57.0,3,6.0,32.8,4.2,2.5,0.8,9,44.3,1,Low
4061,14,Female,10th,2.3,0,62,None,Coding,1,34,100,3,52,97.1,67.6,3,9.1,-3.4,5.8,4.2,2.7,8,55.1,1,Medium
4062,22,Female,12th,3.0,0,157,Gemini,Homework,4,36,119,8,36,68.2,53.6,2,8.5,-14.0,6.0,0.8,3.2,6,51.3,1,Medium
4063,16,Male,3rd Year,4.5,0,112,Copilot,None,9,74,41,1,76,94.1,48.7,6,6.3,7.0,7.9,4.6,2.4,10,74.5,1,Medium
4064,17,Male,1st Year,2.9,0,82,Copilot,Coding,4,81,93,1,30,43.2,85.3,7,9.9,13.0,6.4,5.5,2.3,2,46.4,1,Low
4065,14,Female,3rd Year,4.9,1,156,Gemini,Notes,9,19,62,8,85,51.0,87.6,1,3.2,14.2,8.3,4.9,1.1,4,50.7,1,Medium
4066,22,Male,11th,4.1,0,21,None,Notes,6,65,30,7,53,56.8,59.5,4,7.9,35.0,5.4,0.2,2.9,4,47.9,1,Low
4067,21,Female,12th,2.8,1,162,Gemini,Exam Prep,5,87,104,2,35,43.7,94.1,2,3.6,20.4,4.9,3.5,2.7,5,33.7,0,Low
4068,15,Female,2nd Year,3.3,0,169,Gemini,Notes,10,79,58,6,60,61.8,80.7,1,9.8,17.0,5.2,3.5,4.6,7,34.8,0,Low
4069,21,Female,12th,5.8,1,151,ChatGPT,Doubt Solving,4,22,81,9,56,49.7,71.4,8,3.4,-14.9,4.9,4.9,1.8,8,53.0,1,Medium
4070,20,Male,1st Year,4.1,0,25,ChatGPT,Notes,10,54,94,8,41,38.8,90.9,8,4.3,11.5,5.7,6.0,3.5,3,53.3,1,Medium
4071,24,Female,11th,5.5,1,158,Gemini,Coding,2,56,89,6,65,35.7,92.7,4,5.3,13.2,5.2,5.6,3.9,1,43.7,1,Low
4072,19,Female,12th,1.5,1,86,None,Coding,8,49,87,2,54,48.1,76.0,6,3.9,17.8,7.1,0.6,4.0,2,51.3,1,Medium
4073,14,Female,3rd Year,3.2,0,129,ChatGPT,Coding,3,37,50,3,26,98.7,75.1,4,3.5,-10.3,4.1,4.6,2.8,7,46.6,1,Low
4074,20,Male,10th,5.5,0,166,ChatGPT+Gemini,Notes,1,46,56,3,69,47.9,81.1,8,5.2,37.6,6.5,5.6,3.1,9,63.9,1,Medium
4075,23,Male,3rd Year,2.3,0,96,Gemini,Doubt Solving,10,92,4,9,34,89.9,74.2,6,8.3,14.3,6.0,2.4,4.0,4,52.6,1,Medium
4076,20,Male,11th,5.8,0,139,ChatGPT,None,7,29,116,9,23,62.1,74.7,9,8.0,5.0,5.7,5.6,0.1,1,45.8,1,Low
4077,22,Male,12th,1.0,0,72,Copilot,Doubt Solving,8,67,74,5,32,47.7,75.9,7,5.0,19.8,4.4,5.4,1.1,6,40.9,1,Low
4078,14,Female,3rd Year,5.5,1,171,Gemini,Exam Prep,7,92,51,5,48,87.6,59.3,7,3.8,-11.3,7.6,3.8,2.6,9,64.7,1,Medium
4079,15,Female,12th,2.9,1,42,Gemini,Homework,4,42,87,8,69,82.8,85.2,7,2.2,6.2,5.8,5.4,3.7,4,73.2,1,Medium
4080,24,Male,3rd Year,0.9,1,87,Gemini,Doubt Solving,8,26,64,3,35,73.2,61.5,4,8.8,23.3,8.7,4.4,0.9,8,49.2,1,Low
4081,22,Female,11th,5.3,0,96,Claude,None,10,96,11,9,20,50.1,78.9,10,9.0,36.4,8.8,3.8,4.3,5,44.1,1,Low
4082,22,Male,2nd Year,1.9,1,165,Gemini,None,4,81,101,5,53,83.4,83.6,7,1.6,6.8,6.9,1.9,2.6,2,69.8,1,Medium
4083,19,Male,3rd Year,0.6,0,39,Copilot,Coding,5,63,22,9,99,31.4,73.4,9,7.7,17.8,5.8,3.4,1.9,9,73.0,1,Medium
4084,19,Male,10th,1.2,1,149,ChatGPT,Exam Prep,8,5,119,10,52,49.6,54.0,4,9.0,5.9,6.0,4.1,0.8,10,47.3,1,Low
4085,17,Male,3rd Year,4.1,0,18,Gemini,None,2,95,51,9,34,90.3,74.7,9,7.6,11.4,5.4,3.1,2.8,3,61.0,1,Medium
4086,17,Female,11th,5.9,0,19,None,Doubt Solving,10,30,107,4,77,46.4,89.0,1,4.1,10.2,7.4,3.0,3.9,1,42.3,1,Low
4087,18,Male,3rd Year,1.1,1,118,ChatGPT+Gemini,Doubt Solving,8,75,88,2,54,74.1,44.8,3,4.9,21.8,6.7,5.4,1.6,10,48.8,1,Low
4088,16,Female,10th,3.0,1,72,None,Homework,5,86,62,7,72,63.5,79.5,1,3.7,19.2,6.1,5.9,2.5,9,53.4,1,Medium
4089,14,Male,10th,1.5,1,170,None,Homework,5,28,75,1,48,60.0,46.5,3,5.9,-19.5,6.6,4.3,0.9,7,53.9,1,Medium
4090,14,Female,11th,4.6,1,81,ChatGPT,Homework,7,2,2,7,95,78.0,78.9,5,9.0,-15.0,4.6,2.1,1.3,6,75.1,1,High
4091,20,Male,12th,1.1,1,104,Copilot,Doubt Solving,4,96,23,1,77,32.7,56.7,5,7.0,25.6,7.3,5.4,3.5,1,61.1,1,Medium
4092,14,Male,3rd Year,1.8,1,53,Claude,None,3,91,89,5,96,64.9,93.4,5,5.1,-10.3,6.6,4.9,4.8,1,53.6,1,Medium
4093,14,Male,2nd Year,1.6,1,81,Copilot,Doubt Solving,6,81,78,1,40,60.8,63.8,1,8.7,26.2,7.1,4.4,3.1,6,25.1,0,Low
4094,16,Male,10th,3.5,0,39,None,Coding,6,85,94,8,58,82.6,63.1,4,1.0,28.9,5.4,2.3,3.2,5,47.6,1,Low
4095,23,Male,10th,5.3,0,99,Claude,Notes,10,19,106,1,20,59.8,91.2,6,3.5,36.1,7.7,3.6,4.4,10,47.3,1,Low
4096,17,Female,3rd Year,3.3,1,26,ChatGPT,Homework,6,79,41,6,68,93.3,97.8,5,4.9,28.8,6.4,2.3,0.9,4,74.8,1,Medium
4097,17,Female,12th,0.8,0,140,Claude,Coding,7,57,20,1,96,99.5,41.7,4,6.3,12.0,4.5,1.0,4.1,9,79.2,1,High
4098,15,Female,3rd Year,3.6,1,46,ChatGPT,Coding,4,56,84,2,62,91.3,69.4,1,10.0,-7.3,7.3,4.7,4.3,1,56.4,1,Medium
4099,14,Female,11th,4.9,0,111,Copilot,None,3,70,118,4,96,85.7,74.0,5,6.8,-12.3,4.6,4.2,3.5,6,85.7,1,High
4100,16,Male,2nd Year,1.2,1,150,None,Exam Prep,3,3,84,8,24,80.2,95.6,2,4.4,32.4,4.3,1.8,0.2,10,43.6,1,Low
4101,24,Male,3rd Year,0.9,1,118,Copilot,Coding,3,41,118,3,74,69.3,75.7,4,7.5,3.4,7.7,3.1,4.6,2,59.3,1,Medium
4102,17,Other,10th,1.5,0,58,Claude,Homework,2,33,111,8,97,85.1,74.6,4,9.9,-16.9,6.4,3.6,3.0,8,77.9,1,High
4103,16,Female,10th,4.6,1,76,ChatGPT+Gemini,Notes,6,99,24,7,99,72.2,84.4,8,6.5,0.8,4.1,4.8,1.1,7,79.3,1,High
4104,21,Female,11th,3.8,1,125,None,Coding,1,17,11,6,89,97.3,87.5,2,4.2,32.1,6.6,0.2,2.4,8,73.2,1,Medium
4105,23,Female,12th,3.5,1,6,None,Doubt Solving,6,96,47,10,21,92.3,68.1,2,7.1,13.7,8.5,5.2,2.8,7,42.1,1,Low
4106,14,Male,3rd Year,1.9,0,49,Copilot,Doubt Solving,8,64,100,1,87,70.4,49.7,5,5.2,18.5,4.5,2.3,0.4,9,69.9,1,Medium
4107,15,Male,1st Year,2.3,1,103,Claude,Coding,6,24,81,6,82,59.7,91.3,3,5.8,-4.8,5.7,3.1,3.0,4,62.6,1,Medium
4108,20,Male,12th,5.8,0,65,Gemini,Homework,2,44,73,6,99,43.8,49.9,5,9.6,-18.8,8.2,2.8,3.1,2,70.9,1,Medium
4109,17,Male,10th,1.8,1,130,ChatGPT,None,7,13,69,10,86,47.1,98.8,2,4.9,35.0,5.3,4.7,4.0,8,60.3,1,Medium
4110,21,Male,3rd Year,5.5,1,105,Gemini,None,3,10,56,8,89,45.3,61.8,4,3.8,-15.6,4.5,4.0,4.6,10,62.0,1,Medium
4111,24,Male,10th,3.7,1,166,Gemini,Notes,9,51,28,6,22,92.4,97.1,9,6.7,40.0,6.2,4.5,2.3,1,51.3,1,Medium
4112,16,Female,2nd Year,1.2,0,6,Gemini,Notes,8,7,28,2,58,94.2,82.1,7,6.1,32.2,8.3,5.8,1.4,2,70.9,1,Medium
4113,19,Female,12th,3.1,1,7,Claude,Homework,6,59,92,10,30,52.4,91.9,9,4.6,-13.0,5.6,4.7,3.4,5,55.4,1,Medium
4114,22,Female,1st Year,5.7,1,31,Copilot,Doubt Solving,1,41,45,3,49,79.1,96.6,1,3.7,40.0,8.2,4.4,0.7,9,46.4,1,Low
4115,14,Female,2nd Year,2.8,0,18,None,Doubt Solving,2,15,109,2,69,38.7,80.2,10,5.7,28.5,4.6,0.8,0.5,6,60.7,1,Medium
4116,14,Male,1st Year,5.2,1,117,Gemini,None,8,38,8,3,86,69.3,86.8,7,2.5,30.9,6.0,2.1,3.9,5,81.4,1,High
4117,21,Male,2nd Year,1.9,1,139,Claude,None,6,100,31,1,67,51.0,52.2,4,3.4,28.6,6.4,3.6,4.3,6,52.0,1,Medium
4118,16,Female,12th,3.6,1,56,Copilot,Exam Prep,1,94,111,7,59,96.5,62.9,4,8.7,35.7,6.0,1.8,4.1,8,52.1,1,Medium
4119,18,Male,10th,5.1,1,137,ChatGPT,Coding,9,41,12,5,35,39.5,64.0,1,9.2,25.4,8.4,3.9,4.4,6,22.6,0,Low
4120,14,Male,1st Year,5.6,0,90,Copilot,None,8,17,109,9,51,39.5,50.2,8,4.5,11.6,5.6,1.6,1.4,7,39.9,0,Low
4121,18,Male,12th,3.2,0,20,Copilot,Coding,2,6,52,7,81,84.0,73.6,7,8.5,-20.0,8.3,1.9,3.1,6,73.9,1,Medium
4122,24,Male,1st Year,4.0,0,147,Gemini,None,10,3,74,1,95,51.8,84.7,2,1.9,-3.2,8.2,0.2,3.1,3,55.5,1,Medium
4123,19,Female,12th,0.5,0,120,Claude,Doubt Solving,5,95,97,1,59,47.9,55.1,8,2.9,16.0,7.9,1.4,0.2,7,50.7,1,Medium
4124,21,Male,2nd Year,1.9,1,131,None,Coding,3,94,53,2,97,44.7,83.6,4,6.4,-1.3,5.3,3.1,0.1,10,67.8,1,Medium
4125,16,Female,12th,2.0,0,146,ChatGPT+Gemini,Homework,1,73,115,7,90,47.7,89.5,10,7.1,4.6,5.8,3.8,4.4,10,67.6,1,Medium
4126,16,Female,2nd Year,1.0,0,28,ChatGPT,Notes,7,29,115,7,85,99.2,40.9,3,3.3,-13.5,6.8,2.6,0.1,3,72.2,1,Medium
4127,24,Male,10th,2.0,1,70,Claude,None,9,49,28,9,30,61.8,90.4,5,9.5,38.8,4.7,2.0,3.6,1,43.7,1,Low
4128,24,Male,2nd Year,2.3,1,63,None,Exam Prep,7,98,50,3,93,47.5,53.0,5,6.6,-13.1,6.2,3.4,2.1,5,64.9,1,Medium
4129,23,Male,11th,5.8,1,138,Gemini,Homework,3,44,75,3,25,34.4,41.0,4,9.3,-15.7,4.0,0.4,0.2,3,34.1,0,Low
4130,22,Male,10th,4.2,1,32,Claude,Homework,6,30,48,8,28,38.5,88.1,6,2.0,15.1,5.1,1.6,4.3,8,32.0,0,Low
4131,17,Female,3rd Year,2.8,1,24,None,Homework,3,94,94,6,38,76.0,87.3,5,6.3,17.3,8.4,2.3,1.9,6,53.4,1,Medium
4132,17,Female,3rd Year,5.9,0,160,ChatGPT+Gemini,Coding,4,45,40,3,44,48.2,40.8,2,4.1,11.5,4.1,2.9,3.7,3,40.1,1,Low
4133,20,Female,12th,1.3,1,25,ChatGPT,Notes,1,53,85,8,24,68.9,44.3,7,8.8,1.2,5.9,4.8,2.5,9,40.0,1,Low
4134,15,Male,12th,3.1,1,35,Copilot,Exam Prep,2,45,89,3,24,68.7,95.3,9,1.1,35.5,8.6,4.5,4.3,5,50.0,1,Low
4135,21,Female,11th,4.1,1,10,None,Doubt Solving,1,96,106,6,73,55.3,94.3,2,7.9,0.6,7.9,2.8,2.5,6,41.9,1,Low
4136,19,Female,12th,0.8,1,29,ChatGPT,Homework,10,4,11,1,86,79.9,71.3,10,2.5,-1.4,4.7,3.0,3.8,9,78.4,1,High
4137,16,Female,10th,4.4,1,56,ChatGPT+Gemini,Homework,2,9,34,4,87,32.3,91.2,2,9.0,36.7,5.5,4.2,3.0,2,48.9,1,Low
4138,22,Female,10th,1.0,1,96,ChatGPT,Homework,4,22,112,6,31,59.2,57.9,2,5.2,33.1,7.6,3.0,3.9,2,31.2,0,Low
4139,18,Female,2nd Year,1.3,0,137,None,Doubt Solving,6,6,101,5,25,60.4,49.3,7,2.5,8.6,6.8,0.8,0.5,1,45.9,1,Low
4140,21,Female,1st Year,1.4,1,24,ChatGPT,None,8,57,3,4,93,38.7,98.6,6,8.4,-4.4,8.0,2.8,1.8,9,65.0,1,Medium
4141,20,Female,12th,5.6,1,95,Gemini,Coding,10,46,44,10,57,31.1,74.7,4,5.5,-12.2,4.8,3.6,1.8,9,46.1,1,Low
4142,21,Male,11th,4.3,1,56,Copilot,Coding,9,91,48,1,49,67.4,57.8,8,1.6,27.9,5.8,3.5,0.6,10,60.4,1,Medium
4143,20,Female,3rd Year,4.1,1,122,ChatGPT+Gemini,Notes,10,20,73,4,56,50.6,71.0,2,1.3,23.6,7.8,0.8,4.5,8,52.1,1,Medium
4144,16,Male,10th,3.6,0,33,Gemini,Coding,7,30,115,1,44,95.3,76.1,6,3.3,-13.7,6.1,5.8,1.3,4,49.0,1,Low
4145,15,Male,10th,2.1,0,85,ChatGPT,Coding,4,26,17,10,63,79.4,59.9,1,7.4,24.4,7.3,2.2,3.9,7,67.9,1,Medium
4146,20,Other,10th,3.9,0,53,ChatGPT,Exam Prep,7,28,45,4,79,36.2,86.0,5,4.9,33.9,5.0,5.9,2.4,3,48.8,1,Low
4147,16,Female,1st Year,2.8,0,50,Claude,Exam Prep,1,9,111,3,33,75.9,42.4,8,5.7,-16.7,7.3,4.9,4.4,4,41.5,1,Low
4148,16,Male,1st Year,1.3,1,5,Gemini,Coding,10,71,82,7,86,91.3,54.5,1,2.2,4.6,4.9,1.4,3.6,8,67.6,1,Medium
4149,15,Male,12th,4.3,0,53,ChatGPT+Gemini,Exam Prep,6,8,57,6,87,97.0,58.7,2,7.5,4.5,7.8,5.5,3.8,4,75.1,1,High
4150,17,Male,3rd Year,1.2,1,16,ChatGPT+Gemini,None,1,10,14,6,55,51.9,83.4,1,4.3,28.6,6.7,1.4,2.4,10,49.8,1,Low
4151,21,Female,11th,1.5,1,153,ChatGPT+Gemini,Notes,8,21,57,10,44,60.7,87.8,4,4.0,-12.9,6.2,0.8,1.9,10,53.5,1,Medium
4152,14,Female,1st Year,5.0,1,87,None,Coding,4,89,22,3,27,75.2,77.5,9,6.2,-10.9,4.4,2.5,2.3,10,41.9,1,Low
4153,14,Female,2nd Year,4.1,0,136,None,Exam Prep,8,49,22,6,44,93.7,59.9,4,7.9,3.0,7.3,0.8,2.4,9,58.4,1,Medium
4154,18,Female,1st Year,4.0,1,1,None,Doubt Solving,8,100,84,3,55,77.3,55.7,7,1.2,31.1,5.0,0.3,0.3,2,62.2,1,Medium
4155,24,Male,10th,2.8,0,19,ChatGPT+Gemini,Exam Prep,2,39,25,7,49,56.9,63.8,5,1.4,39.2,4.6,1.9,0.5,1,53.0,1,Medium
4156,18,Female,11th,2.7,1,90,ChatGPT,Exam Prep,6,65,108,2,98,36.3,66.4,9,1.9,12.8,4.8,1.8,1.4,10,74.1,1,Medium
4157,24,Male,12th,4.3,1,5,None,Doubt Solving,10,62,33,9,79,40.1,75.7,5,8.6,-10.5,4.9,5.5,2.1,6,52.1,1,Medium
4158,14,Female,1st Year,4.6,1,118,ChatGPT,Notes,4,18,40,10,64,68.3,80.7,6,8.7,34.2,7.4,2.5,0.3,6,60.1,1,Medium
4159,19,Female,10th,3.3,0,78,Gemini,Doubt Solving,3,15,76,2,66,46.7,62.7,6,6.7,-10.3,6.4,5.9,2.4,6,58.4,1,Medium
4160,14,Female,2nd Year,5.8,1,54,Copilot,Notes,9,3,56,1,69,61.5,47.2,1,1.4,2.1,6.3,0.7,2.9,10,50.9,1,Medium
4161,18,Male,2nd Year,5.8,0,47,ChatGPT+Gemini,None,10,48,24,4,88,58.5,66.4,3,7.8,24.4,6.3,3.2,4.8,2,62.1,1,Medium
4162,22,Male,12th,2.8,0,57,ChatGPT,Doubt Solving,9,37,53,8,61,69.9,61.7,2,8.8,-16.4,6.1,4.3,0.5,1,55.9,1,Medium
4163,18,Male,12th,5.0,1,169,Gemini,Notes,2,6,43,7,69,53.3,43.6,7,9.2,9.1,6.6,1.9,4.0,10,68.0,1,Medium
